ID,TARGET
1959,0.5201796655812239
1961,0.15839021665743658
1760,0.798413585838197
2116,-0.22222245803553844
1336,0.14052654844864945
1824,0.12503972452209036
1574,-0.22981451983105028
1223,-0.5696631952037231
1717,0.36394024080958276
1555,0.229296065264426
1998,0.24752289394006624
1691,0.14119620612671427
1600,-0.215191875604979
1992,0.13025288429869536
1958,0.15171887700656583
1487,0.9550440265318216
2092,-0.13669611294009612
1647,-0.22277992239535419
1807,1.0967306277754474
1650,-0.4008535537208146
1613,-0.682706289797557
1778,0.312086900104165
1914,0.6419455857199187
1550,0.8363413904020989
1923,-0.10869018893142185
1347,0.1377483368833363
1974,-0.01644189570844365
1885,0.40595359073347415
1845,0.25124785575118114
2033,0.345696390639059
1657,0.32250813452111227
1884,0.08420747576683887
2136,0.8319129846381702
1227,-0.0876928810813029
1325,0.13773785013215856
2098,0.38672886312336374
1783,0.4103931617827912
1774,-0.17966639903381168
1290,0.16591278384086544
1904,0.3931468322782513
1679,-0.7841442392702666
1285,-0.38421886112372994
1643,0.22651213283117497
1740,0.4624736607351765
1954,0.18911261315786276
2120,0.34783873117138625
1785,0.5804597183127839
1633,0.8843925190779522
1427,-1.0102734334392929
1985,0.1644020468770082
1630,0.2810840010843252
1298,-0.20788814095470384
1441,0.3631456405232501
1918,0.9373130746129194
1240,-0.12370689288209344
1903,0.4949813224622445
1838,0.9668033600812551
2009,0.10525806060034112
1523,-0.09440163163530409
1259,-0.5751743633748327
1666,0.12115523504017967
1373,0.1904826216162177
1251,1.3947893809922238
1480,2.894891452196333
1599,-0.25403566569867625
1702,-0.010510413207992628
1928,-0.4839109021395449
1396,-1.0039683746066088
1656,0.8572808187174811
1711,0.10850505454839889
1644,-0.15547199346625892
2006,0.12358313982173963
1406,0.7438180237821513
1730,-0.3221603556309791
1296,-0.4684902630894959
2099,-0.1362076001853409
1888,0.165461655072361
1557,-0.29949835081691645
1542,0.5057830132173228
1368,-0.021997298909749923
1446,0.3875928367335098
1865,0.39886066318997165
1775,-0.4652554649398996
730,-0.9842518468556485
273,0.5273746242586571
911,-0.29807060460362483
274,-0.2325865375168028
619,0.21333861966348125
31,0.02111987758132289
795,-0.047114228628823134
807,-0.5210213277723441
751,0.2176560447895842
234,-0.2660721659576613
244,-0.11971516546918214
299,-0.1227452669885582
437,1.2106249428552471
716,-0.21896377076869375
617,0.2407497437154004
885,-0.059360294447170746
95,-0.06740072223572746
750,1.2478211191318906
775,0.020464937972818027
784,0.2147805949754039
802,0.4728056295090571
504,0.32214219842404324
798,-0.31199401105214136
403,-0.20227344342413742
658,0.13477081979239613
369,0.013664226301029436
52,0.07125470018294165
513,0.6657445535029939
791,0.18521023962461874
133,0.4205078059780394
815,0.20695189055341623
824,0.3493708852178842
179,-0.5653201387544792
124,0.3195428175658324
471,0.06404755502007091
255,-0.22950124156442686
916,-1.0596005109254498
153,0.37776767260287675
284,0.30240904519246364
387,0.0017940935046653814
508,0.3498974864418462
598,0.21618366270341094
323,-0.2725125275844763
703,0.3563718306518086
510,0.344457471401316
592,0.5551160071285544
467,0.5265541362746821
420,0.137020506472657
537,0.5781798645873798
410,0.1417198170251484
425,0.5590098380266989
318,1.313219483132725
87,1.5190559685824514
578,0.21889809926934245
863,0.1615175920530437
20,-0.2938772574732348
602,1.3382607981259946
803,0.10650960742447774
151,0.4077311590691022
706,-0.2073492702418946
763,0.36537104397460163
41,1.058121046143348
484,-0.11892979101436335
554,0.39097085545202
203,-0.3713666181383015
56,0.25046276040583393
145,0.5429547402220354
461,0.7323533729190524
585,0.1586898549359979
604,0.8322327792371423
903,-0.18610204205494427
679,-0.12330322727977269
692,-0.17279495412365278
816,0.19967020764656976
887,-0.057380738096673496
697,-0.15706321461227526
143,0.42606061488116626
64,-0.034193445592595705
590,1.658996620846043
528,0.3710098582157119
454,-0.4807328371176837
685,0.9041368405842022
413,0.8930543496411188
67,-0.33725788519543437
345,-0.6047606772680408
375,0.0920463456872734
418,0.02643335159013262
874,-0.08507265906356219
596,1.2096133584209927
363,0.04958584173886145
60,0.6103243021547278
325,0.02231813598025156
104,0.2559736447697088
721,0.015795671312210293
139,0.42449352826763725
897,0.400294595907736
577,0.7883644072209853
75,0.15496277918749002
78,0.05662431099378278
73,-0.22234494774093208
491,-0.08474150645488031
213,-0.06432156288279052
539,-0.28353784815606087
218,0.2762041525980151
625,0.16368844282033945
846,-0.019162814549893093
810,0.3822990612156955
222,-0.06182873617604404
125,1.0931517239380868
665,1.5644166537781483
261,-0.44062274981548216
804,0.296679114452503
828,0.46811960392739854
898,0.9684039337900212
6,-0.13377073835241873
657,0.44784386511055185
770,-0.07859847136938895
445,0.4984628080233484
870,0.23472424912282827
734,0.7477987221102373
683,-1.0203940050833877
196,0.9171805394189175
329,-0.2538913643283353
126,0.10792761769019023
381,-0.37101339061197075
399,0.1666121156757008
88,1.4399529187396352
880,0.2681629378352481
194,-0.27202726796205157
102,-0.27092021156834106
699,-0.14277796800186715
593,0.1845997873676566
564,0.9405063779122023
172,0.5237530369547805
483,-0.019365316478219267
723,0.24133932331997532
726,0.2827808723051657
378,0.5123591630131104
385,0.08615582391172874
270,-0.4054250736976535
881,0.15040905719444575
30,-0.2727208184640515
27,-0.27825347053604205
700,0.8457360916544651
349,-0.04097557832521898
530,0.041042071114327894
1942,0.2827808723051657
1699,0.2606892995842083
2020,0.296679114452503
1793,0.7883644072209853
2086,0.23472424912282827
1744,0.3710098582157119
1755,-0.28353784815606087
1243,-0.27825347053604205
1355,0.42449352826763725
1812,1.2096133584209927
2113,0.400294595907736
1477,-0.44062274981548216
1939,0.24133932331997532
1486,-0.4054250736976535
2097,0.15040905719444575
1670,-0.6074448308314656
1561,-0.6047606772680408
1289,-0.22234494774093208
1986,-0.07859847136938895
1545,-0.2538913643283353
1677,0.7173196057209531
1809,0.1845997873676566
1000,-0.21685536280826712
1913,-0.15706321461227526
1565,-0.04097557832521898
1246,-0.2727208184640515
1036,0.013330286985370598
2031,0.20695189055341623
1283,-0.33725788519543437
1429,-0.06432156288279052
1410,-0.27202726796205157
1029,0.16870566500665507
1318,-0.27092021156834106
2032,0.19967020764656976
1434,0.2762041525980151
2044,0.46811960392739854
1291,0.15496277918749002
2011,-0.047114228628823134
1937,0.015795671312210293
1320,0.2559736447697088
1901,0.9041368405842022
1881,1.5644166537781483
1661,-0.062067100890040694
1257,1.058121046143348
1950,0.7477987221102373
1412,0.9171805394189175
1818,1.3382607981259946
1707,0.1965451696112567
1388,0.5237530369547805
1541,0.02231813598025156
1700,-0.08795397639995156
1129,-0.08907941088635406
1342,0.10792761769019023
1276,0.6103243021547278
1206,-0.004246224807770744
2090,-0.08507265906356219
967,-0.5018988698605125
1597,-0.37101339061197075
1591,0.0920463456872734
1615,0.1666121156757008
2096,0.2681629378352481
1294,0.05662431099378278
1915,-0.14277796800186715
968,-0.4152053379714273
1222,-0.13377073835241873
1579,0.04958584173886145
1841,0.16368844282033945
2132,-1.0596005109254498
1873,0.44784386511055185
2114,0.9684039337900212
973,0.23277991834107584
1899,-1.0203940050833877
1634,0.02643335159013262
1916,0.8457360916544651
1729,0.6657445535029939
1304,1.4399529187396352
1780,0.9405063779122023
882,0.38672886312336374
932,-0.8241237693084611
1034,0.15966933700904518
2014,-0.31199401105214136
1026,0.20708961776933874
448,-0.3476028225703582
988,-0.16082198137689283
773,-0.39051107405254065
2101,-0.059360294447170746
1367,0.4077311590691022
649,0.39886066318997165
177,-0.35097815342795985
1062,0.9364635287094495
228,0.6087177546634283
1010,-0.21918972215350147
1047,-0.19721693361764414
24,-0.12370689288209344
431,-0.22277992239535419
326,0.5057830132173228
1002,-0.01426289898956161
1874,0.13477081979239613
131,0.1377483368833363
890,0.0879833797802357
1801,0.1586898549359979
501,0.4237142247723824
16,0.08451942893876739
1158,0.15133797851003766
1653,1.2106249428552471
745,0.15839021665743658
428,-0.15547199346625892
495,0.30989627242360535
778,0.1893849538612664
524,0.4624736607351765
1460,-0.11971516546918214
341,-0.29949835081691645
1489,0.5273746242586571
334,0.8363413904020989
123,0.40902516093817887
1946,-0.9842518468556485
230,0.3875928367335098
629,0.25124785575118114
1626,0.1417198170251484
173,-0.15860480645904299
893,0.5844567488187984
492,0.8584982558889204
384,-0.215191875604979
43,-0.5751743633748327
121,-0.35524883352282016
591,1.0967306277754474
704,0.35747832884571423
249,0.2129213928793287
486,0.2290175285905053
339,0.229296065264426
278,0.35204075270819096
463,-0.4845564725718031
440,0.8572808187174811
217,0.46378591395048674
1349,0.4205078059780394
191,0.6504908536226854
876,-0.13669611294009612
223,0.6642374395861399
793,0.10525806060034112
1820,0.8322327792371423
707,-0.10869018893142185
271,0.9550440265318216
743,0.5201796655812239
569,0.5804597183127839
1236,-0.2938772574732348
758,-0.01644189570844365
558,-0.17966639903381168
1154,0.08474260664095995
1311,-0.06740072223572746
1932,-0.21896377076869375
2119,-0.18610204205494427
1107,-0.14521908589366558
373,-0.04559225654472557
1619,-0.20227344342413742
983,-0.42292183089424795
1082,0.2876418716693767
1058,0.3255873692414315
719,-0.10667231473623154
742,0.15171887700656583
782,0.24752289394006624
2079,0.1615175920530437
1,0.22242223841866648
188,0.4746304982591842
1966,1.2478211191318906
1038,0.46480117668758786
900,-0.22222245803553844
855,0.31913853041030477
417,0.8843925190779522
962,0.21124999343560533
1687,0.35004186286398276
1835,0.21333861966348125
1369,0.37776767260287675
1629,0.8930543496411188
2103,-0.057380738096673496
1041,-0.47137143377166735
790,0.12358313982173963
1585,0.013664226301029436
335,0.14925679299458192
2040,0.3493708852178842
2023,-0.5210213277723441
225,0.3631456405232501
1361,0.5429547402220354
1490,-0.2325865375168028
2019,0.10650960742447774
1087,0.6286507051539972
1594,0.5123591630131104
1074,-0.04899127638479277
250,-0.09740225465409785
1601,0.08615582391172874
555,0.6760841451382362
383,-0.25403566569867625
69,-0.38421886112372994
1164,-0.21770476347391735
2018,0.4728056295090571
812,0.8199774151976335
109,0.13773785013215856
1043,0.27221719289939067
1112,0.3036307281106589
1181,0.13105867513504543
1922,-0.2073492702418946
1184,-0.1921185993821839
687,0.4949813224622445
1280,-0.034193445592595705
1683,0.5329693396063195
11,-0.0876928810813029
1979,0.36537104397460163
2127,-0.29807060460362483
740,0.7605053353170522
80,-0.4684902630894959
142,0.24590628468237996
768,-0.2740879097794348
1539,-0.2725125275844763
1210,0.9179195611648406
1155,0.18600864255871133
174,-0.8594991114837678
738,0.18911261315786276
2026,0.3822990612156955
264,2.894891452196333
180,-1.0039683746066088
883,-0.1362076001853409
1908,-0.17279495412365278
1359,0.42606061488116626
1268,0.07125470018294165
242,-0.2771380029532087
1114,-0.2849409041794404
792,0.19588790508160217
939,0.4959997606330462
354,-0.33518034333274
452,-0.24346824506901607
427,0.22651213283117497
1151,-0.5189021424300386
366,-0.06314077604276938
35,1.3947893809922238
74,0.16591278384086544
698,0.6419455857199187
392,0.25576675571714436
1895,-0.12330322727977269
155,1.1411318237075452
1720,0.5288385105007403
1806,1.658996620846043
1272,0.25046276040583393
1753,0.5781798645873798
562,0.312086900104165
414,0.2810840010843252
1636,0.137020506472657
280,1.6577635450178096
157,0.1904826216162177
434,-0.4008535537208146
872,-0.16062880279707867
1808,0.5551160071285544
814,0.6105161584355865
1833,0.2407497437154004
2062,-0.019162814549893093
29,-0.009040706858669074
1724,0.3498974864418462
447,0.5921546401775166
622,0.9668033600812551
374,-0.2744499055204695
688,0.3931468322782513
669,0.40595359073347415
1303,1.5190559685824514
1919,0.3563718306518086
397,-0.682706289797557
2007,0.18521023962461874
920,0.8319129846381702
1395,-0.5653201387544792
1247,0.02111987758132289
1603,0.0017940935046653814
1814,0.21618366270341094
358,-0.22981451983105028
514,-0.3221603556309791
2000,0.2147805949754039
120,0.14052654844864945
1991,0.020464937972818027
1438,-0.06182873617604404
573,0.8497370749897641
1967,0.2176560447895842
559,-0.4652554649398996
416,-0.08414859285903811
614,-0.157904559436475
253,-0.061960826775624527
544,0.798413585838197
1794,0.21889809926934245
48,0.19586882224947275
821,0.36308646379151793
1770,0.39097085545202
904,0.34783873117138625
140,0.19365127377961724
589,2.080275726498716
1534,1.313219483132725
1471,-0.22950124156442686
672,0.165461655072361
567,0.4103931617827912
931,0.0703517798736214
82,-0.20788814095470384
1450,-0.2660721659576613
769,0.1644020468770082
7,-0.5696631952037231
1515,-0.1227452669885582
152,-0.021997298909749923
441,-0.03536950142657287
1419,-0.3713666181383015
211,-1.0102734334392929
1726,0.344457471401316
475,0.06307575546046178
608,0.12503972452209036
190,0.7438180237821513
1341,1.0931517239380868
776,0.13025288429869536
1500,0.30240904519246364
307,-0.09440163163530409
1340,0.3195428175658324
22,0.04529512605232205
411,-0.22711696863927883
668,0.08420747576683887
426,0.2979353047290913
525,-0.49368877426382
702,0.9373130746129194
305,0.15234399084757952
450,1.1103307257186905
817,0.345696390639059
879,-0.6739059850913954
673,0.2138596797433283
1641,0.5590098380266989
712,-0.4839109021395449
1060,0.2449665541381207
