ID,TARGET
1487,0.4294285553368154
2092,0.028725125151055325
1647,-0.03377550332874174
1807,0.6019329422285736
1650,-0.4398021066102779
1613,-0.2959683632900473
1778,0.45992989744310253
1914,0.31736886285275323
1550,0.43509668482148717
1923,-0.17085303046401745
1347,-0.028556464346545903
1974,0.12297164387503642
1885,0.2797635756750038
1845,0.4930965971903534
2033,0.048210109269664854
1657,0.33622392192089945
1884,-0.20742796370950334
2136,0.20876425480066468
1227,0.0351595306368653
1325,0.026857025868208463
2098,0.0382400018195082
1783,0.24110100890950645
1774,0.1725058495093449
1290,0.25647964780637067
1904,-0.0037106124196814748
1679,-0.1626528131726309
1285,0.04306136066298464
1643,0.009502116426703478
1740,0.10659983917841621
1954,0.4837099755062848
2120,0.09487772494150322
1785,0.1582897881246534
1633,0.9230203867168509
1427,-0.5200975693848899
1985,0.09007708218849024
1630,0.4359087368573683
1298,0.04917669727823793
1441,0.011092161620766379
1918,0.2663962625823141
1240,1.0855622885059395e-05
1903,0.21776481480254642
1838,0.38661070168652045
2009,0.17647793897930483
1523,0.060826809249141654
1259,0.04570175568122644
1666,0.10058305979893067
1373,0.22188035308734086
1251,0.3382495031966614
1480,1.403824336719619
1599,0.09914289848615683
1702,0.2202845812450049
1928,0.3101763116696914
1396,-0.2849680244746267
1656,0.42756402768399127
1711,0.2801779760322838
1644,0.07627860704547318
2006,0.10743378297745838
1406,0.016728707177418787
1730,0.10796873822926348
1296,0.06332233611617827
2099,0.045054053114844075
1888,0.12277354384186603
1557,0.1176025924213535
1542,0.14599924160609798
1368,-0.021718577252127245
1446,0.1157769021527575
1865,0.17524354897730074
1775,0.032768256645366416
730,-0.862836953819195
273,-0.49829069297797696
911,-0.7893076440078509
274,0.17150389872095306
619,0.1374390818947058
31,0.13856343046659725
795,-0.07971079171391958
807,0.066083574459639
751,0.21263781465747436
234,-0.5581839022030191
244,0.07539488335689047
299,0.21270696838643377
437,0.9285455500501445
716,-0.29212930616366123
617,0.18085979352959505
885,-0.44084129631378915
95,0.11999528798294064
750,0.2607590163512079
775,0.15530899700204837
784,0.0924991766745949
802,0.11297258195901123
504,0.0793022709864236
798,-0.9246037678165486
403,0.23827735968406316
658,0.26702073258667447
369,0.24660952836517536
52,0.12333195855663089
513,0.15581362758392264
791,0.12329908775374995
133,0.03177060842223732
815,0.1385996208511769
824,0.14799277379864362
179,-0.26123740590634675
124,0.20775891872900243
471,0.009318805927470078
255,0.4393877373114817
916,-0.4971866324283319
153,0.27136013240959345
284,0.16915097445085867
387,0.27359634481843975
508,0.07392623678702295
598,0.1236663972906448
323,0.25432903376350036
703,0.3549441484538416
510,0.18724722999506152
592,0.5513860251283326
467,0.4174155824621093
420,0.6967549921278375
537,0.153666781488227
410,0.6370506392689717
425,1.0583345729699496
318,0.35877422969535205
87,0.8571780887627019
578,0.15994842479780583
863,0.12631406944197512
20,0.16422832465821785
602,1.1193172906136117
803,0.05717348567519623
151,0.006863303533118302
706,0.25229652127374386
763,0.03760936159193618
41,0.5125314861276905
484,0.3716708972479747
554,0.4106909974109969
203,-0.3141562157464273
56,0.1191596139060907
145,0.3578635693864506
461,1.175871257108016
585,0.12269154654605854
604,0.23344196436442377
903,-0.03613159634909139
679,0.22741359812245254
692,0.3451644344609018
816,0.3998713846954385
887,0.22817865628565415
697,-0.6741486432878518
143,0.17095949930063561
64,0.21748436278820993
590,0.4259954742845576
528,0.15640280866951364
454,-0.722637945831741
685,0.491445584789637
413,0.2403839900838764
67,0.2502937244128393
345,0.08050090987816284
375,0.15007666617277102
418,0.22099486118024536
874,-0.002085758881402647
596,0.3942409951244566
363,0.29397936902093846
60,0.3764875166207437
325,0.1233077389394103
104,0.1764929971841589
721,-0.42181194017110785
139,0.2873023880570232
897,0.23911089626594742
577,0.1176462656430473
75,0.06682762197009202
78,0.16114211300720704
73,0.366557952183231
491,-0.09959946379075005
213,-0.6076874047217963
539,-0.21184098530180762
218,-0.3395635931606921
625,0.22647863755936634
846,0.08863403302598305
810,0.09914184938433024
222,-0.5614267927131384
125,0.3912579268175243
665,0.6182978444785013
261,-1.1607095048647738
804,0.058250132588534634
828,0.07763803796010287
898,0.5298634465442238
6,-0.019322471179864308
657,0.3747873150879808
770,0.0895516925007081
445,0.4586506624766498
870,0.04725009845581594
734,0.17428757642752923
683,0.1038569191509968
196,0.3632741509387347
329,-0.35305342048493826
126,0.2473378983428414
381,-0.3440548114707952
399,0.06637971823784587
88,0.6405495325332261
880,0.16887056051636617
194,0.18034043324235202
102,0.08595741941942057
699,-0.4040698659380646
593,0.4196820067310134
564,0.9839047566493966
172,-0.18173050543270783
483,0.42326257409818596
723,-0.208597101030343
726,0.2515758603999895
378,-0.011455478116553229
385,-0.04107977503511926
270,0.06679524006307197
881,0.2666680266985152
30,0.08903739723442981
27,0.09212766468406601
700,0.4718605667889696
349,0.1243962977379796
530,0.1666955046369725
1942,0.1974786375588314
1699,0.3007508236369645
2020,0.023974711401552128
1793,0.051399347672375244
2086,0.10114817760377853
1744,0.1110447356237859
1755,0.03210885036502392
1243,0.02147929725907075
1355,0.15369052225258728
1812,0.42157652813758145
2113,0.11155517519312047
1477,-0.957307184403995
1939,0.09827086794049084
1486,0.06884080605091226
2097,0.08592974183240398
1670,-0.21576317684237517
1561,0.01921677557727361
1289,0.2794771231839351
1986,0.02580193165674429
1545,-0.11912003579192942
1677,0.9850743308843408
1809,0.3253610523934616
1000,0.1818320916190311
1913,-0.1494281962480002
1565,0.10572437123849422
1246,0.018459639874325456
1036,0.06939954111358092
2031,0.05413690085701689
1283,0.15850731570800408
1429,-0.18406311697961633
1410,-0.05107364045748076
1029,0.0574082497708928
1318,0.03850240957118144
2032,0.4201802333729285
1434,-0.1577890823358938
2044,0.1553059395418143
1291,0.048239681462725253
2011,-0.14188969268416746
1937,-0.19639785163336804
1320,0.1259117619399154
1901,0.38219705040793445
1881,0.46953161282490785
1661,0.40664372192169024
1257,0.5256391843098613
1950,0.32973676036010907
1412,0.21395317374195436
1818,1.007570266760186
1707,-0.06228293317397246
1388,-0.0674003217136243
1541,0.09128852436029639
1700,0.2719203404000057
1129,-0.000395486296097395
1342,0.10293925471378826
1276,0.3057931702050745
1206,0.029726672424268262
2090,-0.1121252469996152
967,0.19043271874087528
1597,-0.1693039587361827
1591,0.04716442509383347
1615,-0.004871978765215346
2096,0.10492601064467275
1294,0.0938919493874487
1915,0.027953111854579667
968,0.21920790359091183
1222,-0.02818419606637476
1579,0.20793457038902985
1841,0.09239749837717309
2132,-0.1843254616822553
1873,0.14263776844114026
2114,0.38173505056251195
973,0.1882752853897768
1899,0.0002970121768215224
1634,0.14770570546972736
1916,0.3480949517764922
1729,0.07627374262869417
1304,0.6417089139270996
1780,0.9587889838783772
882,0.14224842959450368
932,-0.21429070091861402
1034,0.10785746916907513
2014,-0.37171740448043006
1026,0.3124129662225841
448,-0.41817087454715735
988,0.039272818574037964
773,0.10303990907746216
2101,-0.16863554255718388
1367,-0.036810229779769006
649,0.3405823959445067
177,-0.13519359580498683
1062,0.6236759158963706
228,0.2186712539776882
1010,0.10593885783239379
1047,0.038403880146659325
24,0.2521070256406701
431,-0.08906450219237688
326,0.19522230813703767
1002,0.10409107805823843
1874,0.11752365878647408
131,0.08343088356658378
890,-0.012915488609015867
1801,0.09755669481014731
501,-0.010530722458072104
16,0.1445351745862127
1158,0.02033363845319383
1653,0.8670401802217047
745,0.04868839485650899
428,0.04052505536497885
495,0.35876518186579454
778,0.08501766760614256
524,0.12631238840507802
1460,0.05245089052830521
341,0.2165802989967729
1489,-0.24318243488560745
334,0.4496167963715014
123,0.1546292586721158
1946,-0.39849276577886017
230,0.13164355518172324
629,0.6396387923042436
1626,0.6449182047294886
173,0.1077131333974198
893,0.3876938282509129
492,0.38370913835190884
384,0.17581159493615442
43,0.2143314680506754
121,-0.41805018416357353
591,0.5755248896354983
704,0.36354000744729353
249,0.18525781752341317
486,0.40962367030521013
339,0.2555829192291898
278,0.08706162937243195
463,-0.15892746259915572
440,0.49395395918646884
217,-0.5974165474579565
1349,-0.06249944054308405
191,0.2590413381808585
876,0.1271973858404415
223,0.3660769731964752
793,0.25725541687534653
1820,0.10807095909029957
707,-0.2601864484967073
271,0.48126637569569525
743,0.15231388226272796
569,0.17193562865716608
1236,0.05014061198194049
758,0.21685746082896415
558,0.14280561788167923
1154,0.17900571615071623
1311,0.05736211448147785
1932,-0.044893555234403394
2119,0.07945222556348158
1107,0.10590112583383579
373,0.24618876697671385
1619,0.05405281690426487
983,0.09170383998634268
1082,0.09783545305100283
1058,0.0417325943682826
719,-0.4409474056837951
742,0.24517926989763755
782,0.1328855460596072
2079,0.13027430122182845
1,0.2148039889419387
188,-0.09275897585759096
1966,0.14071879440974525
1038,0.13265825024625805
900,0.05740186712697081
855,0.3358583967336983
417,0.8599002658856781
962,0.2762085414614515
1687,-0.09422745015814715
1835,0.10461679420817821
1369,0.15417937576631696
1629,0.13631687738756684
2103,0.13229258091115928
1041,0.003337029204832371
790,0.18366767494361722
1585,0.14823946296286547
335,0.2152913236146228
2040,0.06499479825954786
2023,-0.021287617093919287
225,-0.11558572278476403
1361,0.34090902898549574
1490,0.15157039583843027
2019,0.007445125219582766
1087,0.16198841353720625
1594,0.05364313802419789
1074,0.09564934470613906
250,0.17230593510784453
1601,0.027261362252042867
555,1.0369965353943746
383,0.30234577058530787
69,0.09328984522936251
1164,0.15695952865889987
2018,0.03818322318974667
812,0.4708471771291075
109,0.13159928185750022
1043,0.05572146281020451
1112,0.09162461600474943
1181,0.1114795825947379
1922,0.20429187313125105
1184,-0.04799086010497114
687,0.3694937829077641
1280,0.1671108235739319
1683,0.24540047094299386
11,0.12703659007780532
1979,0.11746762749647725
2127,-0.3755367260089908
740,0.9971741553015103
80,0.16886803619567858
142,0.19595996300766452
768,-0.08468715374835602
1539,0.17913988118349405
1210,0.7894532841575574
1155,0.004757620261091004
174,0.23427912103115336
738,0.6021442041979322
2026,0.02359829994391204
264,1.3915367126003113
180,-0.4867850947058182
883,0.10614628573257809
1908,0.20631015396812338
1359,0.03143644175181208
1268,0.09186556554547871
242,0.20406290721445575
1114,0.1326871615046033
792,0.25923168317106315
939,0.395748640597927
354,0.1411225218746922
452,-0.341931099196277
427,0.060900527759372956
1151,0.049091687241288866
366,0.058965483273807795
35,0.3788065817577372
74,0.3360628867352758
698,0.4312020843147526
392,0.36982209333697347
1895,0.10083618570775935
155,0.242190838317718
1720,0.08241299088686738
1806,0.4129110762312681
1272,0.11999204598620171
1753,0.09809949492444436
562,0.5556585693550645
414,0.5779748746312187
1636,0.8255326542293094
280,0.4739669587351339
157,0.38124903857584047
434,-0.622234042983929
872,0.1667673818224214
1808,0.5808869396615102
814,0.3248352671563373
1833,0.16703429349569202
2062,0.04720315084393284
29,0.12993031885111095
1724,0.06026076742776521
447,0.2861794702925479
622,0.6166589097154151
374,0.23187511158983104
688,0.1885451474533215
669,0.43936162567670656
1303,0.8248759477492256
1919,0.2116389684910452
397,-0.3313661247019734
2007,0.004510608345038764
920,0.2607778432323737
1395,-0.1740080049578085
1247,0.04495358429833221
1603,0.13140162942120256
1814,0.012499707494845302
358,0.11273948185817818
514,0.21685517448681096
2000,0.031095625024609625
120,0.19521319601427634
1991,0.038373222926171874
1438,-0.20921484577277993
573,0.31407504815877507
1967,0.03718831084734509
559,0.08565285681000007
416,0.42924755825731675
614,0.19790062455591484
253,0.5028435272262683
544,0.438145568820482
1794,0.14652623451773963
48,0.10667656389358526
821,0.13075396362488698
1770,0.45387529667244886
904,0.29312919227275136
140,-0.17383897132145573
589,0.5377140150092193
1534,0.3097710524160771
1471,0.42100945798271266
672,0.23070255255769098
567,0.27577025498613017
931,0.042305289942776235
82,0.17937995402276097
1450,-0.21277774768914834
769,0.14226741213106406
7,-0.16684946940460446
1515,0.1051859799012628
152,-0.02388298232897815
441,0.3990241061465039
1419,-0.27243120541859095
211,-0.7971247631195147
1726,0.14749772235730935
475,0.10588852076727258
608,0.11009357438291613
190,0.022728500986795876
1341,0.32492830556362995
776,0.15899301038937733
1500,0.10903214987052703
307,0.09163790218904412
1340,0.16599025095615652
22,0.045706286518249255
411,-0.38384658061789145
668,-0.44107250903034834
426,0.9422946207401444
525,-0.8729420078415265
702,0.4541140383370077
305,0.09227087717977192
450,0.41617388830795216
817,0.1279956660458213
879,-0.5887861018350573
673,0.3488821543005208
1641,1.09974550510694
712,0.3593871933433884
1060,0.07878390953604077
