ID,TARGET
410,-0.27844754
425,0.8822474
318,1.0506657
87,1.1669835
578,0.07940216
863,0.17804153
20,-0.079851896
602,0.9725761
803,0.29572314
151,-0.08133382
706,0.14881444
763,-0.032614157
41,0.36998576
484,0.35544124
554,0.19458407
203,-0.6441181
56,0.42293254
145,-0.11997103
461,0.3031002
585,-0.15866837
604,0.7780335
903,-0.21736749
679,0.08299146
692,0.055041328
816,-0.17631909
887,0.3101948
697,-0.16081887
143,0.3516799
64,0.41114047
590,0.5865727
528,0.28603044
454,-0.36695576
685,0.53763145
413,0.042682365
67,0.027887817
345,0.02068739
375,0.27773836
418,0.49659377
874,0.00883041
596,0.91857654
363,0.17104979
60,1.2192658
325,0.61686516
104,0.28057736
721,-0.8494007
139,0.1548879
897,0.116546184
577,0.48454744
75,0.1340386
78,-0.018105369
73,-0.04094086
491,-0.008534597
213,-0.4133706
539,-0.30216098
218,-0.8111457
625,0.36349264
846,0.060452405
810,0.19619669
222,-0.67693615
125,1.1450366
665,0.22275257
261,-0.2010193
804,0.42914483
828,-0.27264175
898,0.49541125
6,0.10099646
657,0.7256354
770,-0.026278153
445,0.69111246
870,0.05027394
734,-0.006393457
683,0.09984426
196,0.12827742
329,-0.16736335
126,-0.11901525
381,-0.77118623
399,0.023510985
88,0.6465859
880,0.3888258
194,0.46593618
102,0.13747226
699,0.0030288212
593,0.22894585
564,0.80618304
172,-0.14151245
483,0.3786829
723,-0.31552213
726,0.35455304
378,-0.08495025
385,0.24879336
270,-0.39498556
881,0.29748547
30,-0.11670102
27,0.34903732
700,0.92762154
349,0.00077469647
530,0.3065327
1942,0.207485
1699,0.4932643
2020,0.21072574
1793,0.25008738
2086,0.097043686
1744,0.084798895
1755,-0.114990175
1243,0.03581378
1355,-0.1252926
1812,0.7570561
2113,-0.114424676
1477,-0.107821785
1939,-0.07302801
1486,-0.36622253
2097,0.15167443
1670,-0.19281372
1561,-0.23026371
1289,0.012741843
1986,-0.12705187
1545,0.12449217
1677,0.3031002
1809,-0.048264828
1000,-0.16629554
1913,-0.10435174
1565,0.047544442
1246,-0.19603783
1036,0.3558912
2031,-0.09572849
1283,-0.11187677
1429,-0.17796199
1410,0.45183983
1029,0.12916991
1318,0.184242
2032,-0.23399013
1434,-0.8111457
2044,-0.30586493
1291,0.18080832
2011,-0.59337234
1937,-0.53764904
1320,0.048167337
1901,0.5099622
1881,0.26510036
1661,0.69111246
1257,0.2149235
1950,0.21451832
1412,-0.033918984
1818,0.67024815
1707,-0.09055623
1388,0.023247182
1541,0.5811307
1700,0.21151358
1129,-0.11759108
1342,-0.31414506
1276,0.7640181
1206,-0.10298682
2090,-0.14923881
967,-0.093377955
1597,-0.6397301
1591,-0.017485768
1615,0.025215536
2096,0.075006485
1294,-0.13747662
1915,0.20851162
968,0.4623593
1222,0.0081494665
1579,0.09810086
1841,-0.010072936
2132,-0.05278538
1873,0.5079491
2114,0.124975465
973,0.6495001
1899,-0.009323832
1634,0.7497412
1916,1.0179487
1729,0.20346357
1304,0.3267598
1780,0.30219805
882,0.32238138
932,-0.30241832
1034,0.2694473
2014,-0.36935636
1026,0.105547726
448,-0.16067523
988,-0.03807867
773,-0.060160797
2101,-0.046980575
1367,-0.1798041
649,0.60075986
177,-0.22328188
1062,0.08287794
228,0.7683729
1010,0.093647584
1047,-0.07019408
24,0.13624224
431,-0.04309602
326,0.69616944
1002,0.11884862
1874,0.29499468
131,-0.2531515
890,-0.0627365
1801,-0.25957385
501,-0.56796724
16,0.38488716
1158,-0.5170601
1653,0.643855
745,-0.15925051
428,-0.059839085
495,0.72196966
778,0.069104835
524,0.07854739
1460,-0.28061968
341,0.2531634
1489,0.073434055
334,0.8561038
123,0.15115961
1946,-0.5337074
230,-0.20838563
629,0.4394803
1626,-0.3599796
173,0.21648751
893,-0.13228737
492,0.65729594
384,0.27781612
43,0.43931797
121,-0.477732
591,0.88400906
704,0.39751145
249,0.22959232
486,0.1994368
339,0.1354482
278,-0.2704248
463,0.12140185
440,0.62276757
217,-0.30442214
1349,-0.50465894
191,0.7146268
876,0.122253194
223,0.65687877
793,0.5060868
1820,0.38602236
707,-0.5551083
271,1.5344138
743,0.15069938
569,1.1422845
1236,-0.37608135
758,0.50500476
558,0.2884942
1154,0.17147002
1311,0.4725049
1932,0.08991118
2119,-0.17059772
1107,-0.18734673
373,0.12874417
1619,-0.24884775
983,0.0061979257
1082,-0.41605207
1058,0.08705648
719,-0.40467435
742,1.1019819
782,0.3847424
2079,0.22481127
1,0.0398986
188,0.19112033
1966,1.1440561
1038,0.06773794
900,0.043728106
855,0.14736693
417,0.3160734
962,0.002448665
1687,-0.15994342
1835,-0.035982143
1369,0.041728597
1629,0.049634937
2103,0.16766982
1041,-0.418704
790,0.07768305
1585,-0.019934371
335,0.70355076
2040,-0.05746033
2023,0.075009435
225,-0.08512502
1361,-0.18889159
1490,0.2781609
2019,0.13132909
1087,0.50879604
1594,-0.08495025
1074,0.14538899
250,0.5856403
1601,0.041719865
555,0.2522457
383,0.32831848
69,-0.08448427
1164,0.25888285
2018,0.2316968
812,0.38706774
109,0.17735471
1043,-0.135709
1112,0.057868652
1181,0.2692992
1922,0.1301478
1184,0.055674825
687,0.46776837
1280,0.25812238
1683,0.64099216
11,0.7200219
1979,-0.11564605
2127,0.03702664
740,0.709908
80,0.026709365
142,0.12993403
768,-0.63871765
1539,0.7576472
1210,-0.48755792
1155,-0.23515153
174,0.018791564
738,0.52835584
2026,-0.0073631518
264,0.574453
180,-0.48958963
883,0.15192364
1908,-0.20581396
1359,0.019681286
1268,-0.08454757
242,0.028785892
1114,-0.15621674
792,-0.07903929
939,0.13184813
354,0.09116551
452,0.2820157
427,0.02572248
1151,-0.120044984
366,-0.12643513
35,0.51210916
74,0.30448288
698,0.6306333
392,0.18136986
1895,0.03695543
155,0.16854768
1720,-0.38516235
1806,0.288283
1272,0.45558766
1753,0.3468246
562,0.07288271
414,0.28733417
1636,1.0913856
280,0.12871513
157,-0.15452564
434,-0.4703992
872,0.033191137
1808,1.0946037
814,0.32341892
1833,0.3421791
2062,0.027718715
29,-0.003496428
1724,0.07688127
447,0.11175436
622,0.11359803
374,0.5765508
688,0.3971253
669,0.74240255
1303,0.8766584
1919,0.18884891
397,-0.4395587
2007,-0.07070941
920,0.42360997
1395,-0.43908495
1247,-0.14893872
1603,0.5476287
1814,0.25826842
358,0.25678205
514,0.26430756
2000,0.20061217
120,0.25720352
1991,-0.26830316
1438,-0.3920454
573,0.44013774
1967,0.36744544
559,0.2729407
416,0.25019637
614,0.09059017
253,0.28263465
544,0.4631702
1794,0.066978976
48,0.26206863
821,0.3351725
1770,0.29543275
904,0.17267871
140,-0.1463739
589,0.20812553
1534,0.9288156
1471,0.6069637
672,0.3294703
567,0.39660585
931,-0.064767525
82,0.30118898
1450,-0.45412037
769,0.24859644
7,-0.4352836
1515,0.024074052
152,-0.08050651
441,-0.009855252
1419,-0.6993085
211,-0.70334435
1726,0.099857315
475,0.18108076
608,0.056120366
190,0.024177872
1341,0.76787853
776,0.3728291
1500,0.16716601
307,0.37193096
1340,-0.010457775
22,-0.040527083
411,-0.8476263
668,-0.14206132
426,0.8771081
525,-0.6870076
702,0.29508692
305,0.21088634
450,0.3709207
817,0.39380023
879,-0.19776921
673,0.39535508
1641,1.1197402
712,0.60112405
1060,0.17628257
